Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,Condition,Dag,Status,Weight,Lactation,Visit,Date,FEC,month,plant,farm,time
CHINKHOWE,Plant,68,3,Female,0,0,2,1.5,0,Borderline,31.3,Lactating,4,18/03/2020,100,March,gmelina,P17,42
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,28.6,NotLactating,5,01/04/2020,3550,April,gmelina,P17,56
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,31.3,NotLactating,6,16/04/2020,3300,April,gmelina,P17,71
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,32.6,NotLactating,7,30/04/2020,550,April,gmelina,P17,85
CHINKHOWE,Plant,68,3,Female,0,0,2,2.5,0,Healthy,34.2,NotLactating,8,14/05/2020,350,May,gmelina,P17,99
CHINKHOWE,Plant,68,3,Female,0,0,2,2.5,0,Healthy,32.6,NotLactating,9,28/05/2020,350,May,gmelina,P17,113
CHINKHOWE,Plant,68,3,Female,,,,,,ND,,,10,11/06/2020,,June,gmelina,P17,127
CHINKHOWE,Plant,68,3,Female,,,,,,ND,,,11,25/06/2020,,June,gmelina,P17,141
CHINKHOWE,Plant,68,3,Female,,,,,,ND,,,12,09/07/2020,,July,gmelina,P17,155
CHINKHOWE,Plant,68,3,Female,0,0,2,2.5,0,Healthy,36.7,NotLactating,13,23/07/2020,500,July,gmelina,P17,169
CHINKHOWE,Plant,68,3,Female,,,,,,ND,,,14,06/08/2020,,August,gmelina,P17,183
CHINKHOWE,Plant,68,3,Female,0,0,2,2.5,0,Healthy,38.1,Pregnant,15,20/08/2020,150,August,gmelina,P17,197
CHINKHOWE,Plant,68,3,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,16,03/09/2020,,September,gmelina,P17,211
CHINKHOWE,Plant,68,3,Female,,,,,,ND,,,17,18/09/2020,,September,gmelina,P17,226
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,38.1,Lactating,18,01/10/2020,100,October,gmelina,P17,239
CHINKHOWE,Plant,68,3,Female,,,,,,ND,,,19,15/10/2020,,October,gmelina,P17,253
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,38.1,NotLactating,20,29/10/2020,150,October,gmelina,P17,267
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,34.2,NotLactating,21,12/11/2020,0,November,gmelina,P17,281
CHINKHOWE,Plant,68,3,Female,0,0,2,2.5,0,Healthy,36.7,NotLactating,22,26/11/2020,1150,November,gmelina,P17,295
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,38.1,NotLactating,23,10/12/2020,,December,gmelina,P17,309
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,38.1,NotLactating,24,24/12/2020,1350,December,gmelina,P17,323
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,35.4,NotLactating,25,07/01/2021,250,January,gmelina,P17,337
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,36.7,Pregnant,26,21/01/2021,1450,January,gmelina,P17,351
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,36.7,NotLactating,27,04/02/2021,1550,February,gmelina,P17,365
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,36.7,NotLactating,28,18/02/2021,6950,February,gmelina,P17,379
CHINKHOWE,Plant,68,3,Female,0,0,2,2,0,Healthy,38.1,NotLactating,29,04/03/2021,6000,March,gmelina,P17,393
CHINKHOWE,Plant,72,4,Female,0,0,3,2,0,Borderline,35.4,Lactating,1,05/02/2020,9900,February,gmelina,P18,0
CHINKHOWE,Plant,72,4,Female,0,0,4,2,0,Sick,32.6,Lactating,2,19/02/2020,16800,February,gmelina,P18,14
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,3,04/03/2020,100,March,gmelina,P18,28
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,4,18/03/2020,1550,March,gmelina,P18,42
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,35.4,Lactating,5,01/04/2020,800,April,gmelina,P18,56
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,6,16/04/2020,500,April,gmelina,P18,71
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,7,30/04/2020,50,April,gmelina,P18,85
CHINKHOWE,Plant,72,4,Female,1,0,2,2.5,0,Healthy,29.9,Lactating,8,14/05/2020,200,May,gmelina,P18,99
CHINKHOWE,Plant,72,4,Female,0,0,2,2.5,0,Healthy,36.7,Lactating,9,28/05/2020,50,May,gmelina,P18,113
CHINKHOWE,Plant,72,4,Female,,,,,,ND,,,10,11/06/2020,,June,gmelina,P18,127
CHINKHOWE,Plant,72,4,Female,,,,,,ND,,,11,25/06/2020,,June,gmelina,P18,141
CHINKHOWE,Plant,72,4,Female,0,0,2,3,0,Healthy,40.8,Lactating,12,09/07/2020,,July,gmelina,P18,155
CHINKHOWE,Plant,72,4,Female,1,0,2,2.5,0,Healthy,40.8,Lactating,13,23/07/2020,,July,gmelina,P18,169
CHINKHOWE,Plant,72,4,Female,0,0,2,3,0,Healthy,39.5,Lactating,14,06/08/2020,200,August,gmelina,P18,183
CHINKHOWE,Plant,72,4,Female,1,0,2,2.5,0,Healthy,39.5,Lactating,15,20/08/2020,0,August,gmelina,P18,197
CHINKHOWE,Plant,72,4,Female,0,0,2,3,0,Healthy,42.2,Pregnant,16,03/09/2020,150,September,gmelina,P18,211
CHINKHOWE,Plant,72,4,Female,0,0,2,3,0,Healthy,38.1,Pregnant,17,18/09/2020,0,September,gmelina,P18,226
CHINKHOWE,Plant,72,4,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,18,01/10/2020,0,October,gmelina,P18,239
CHINKHOWE,Plant,72,4,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,19,15/10/2020,50,October,gmelina,P18,253
CHINKHOWE,Plant,72,4,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,20,29/10/2020,300,October,gmelina,P18,267
CHINKHOWE,Plant,72,4,Female,0,0,2,2.5,0,Healthy,38.1,Pregnant,21,12/11/2020,0,November,gmelina,P18,281
CHINKHOWE,Plant,72,4,Female,,,,,,ND,,,22,26/11/2020,,November,gmelina,P18,295
CHINKHOWE,Plant,72,4,Female,0,0,2,2.5,0,Healthy,39.5,NotLactating,23,10/12/2020,1300,December,gmelina,P18,309
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,34.2,NotLactating,24,24/12/2020,750,December,gmelina,P18,323
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,39.5,NotLactating,25,07/01/2021,350,January,gmelina,P18,337
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,34.2,Lactating,26,21/01/2021,2500,January,gmelina,P18,351
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,32.6,NotLactating,27,04/02/2021,100,February,gmelina,P18,365
CHINKHOWE,Plant,72,4,Female,0,0,2,2,0,Healthy,36.7,Lactating,28,18/02/2021,16650,February,gmelina,P18,379
CHINKHOWE,Plant,72,4,Female,0,0,3,2,0,Borderline,31.3,NotLactating,29,04/03/2021,13650,March,gmelina,P18,393
CHINKHOWE,Plant,73,3,Female,0,0,3,2,0,Borderline,27.2,Lactating,1,05/02/2020,3750,February,gmelina,P18,0
CHINKHOWE,Plant,73,3,Female,0,0,3,2,0,Borderline,28.3,Lactating,2,19/02/2020,,February,gmelina,P18,14
CHINKHOWE,Plant,73,3,Female,0,0,2,2,0,Healthy,27.2,Lactating,3,04/03/2020,7500,March,gmelina,P18,28
CHINKHOWE,Plant,73,3,Female,0,0,2,2,0,Healthy,27.2,Lactating,4,18/03/2020,650,March,gmelina,P18,42
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,21.8,Lactating,5,01/04/2020,600,April,gmelina,P18,56
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,25.9,Lactating,6,16/04/2020,900,April,gmelina,P18,71
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,27.2,Lactating,7,30/04/2020,150,April,gmelina,P18,85
CHINKHOWE,Plant,73,3,Female,0,0,2,3,0,Healthy,34.2,Lactating,8,14/05/2020,,May,gmelina,P18,99
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,28.6,Lactating,9,28/05/2020,0,May,gmelina,P18,113
CHINKHOWE,Plant,73,3,Female,,,,,,ND,,,10,11/06/2020,,June,gmelina,P18,127
CHINKHOWE,Plant,73,3,Female,,,,,,ND,,,11,25/06/2020,,June,gmelina,P18,141
CHINKHOWE,Plant,73,3,Female,0,0,2,3,0,Healthy,29.9,Lactating,12,09/07/2020,100,July,gmelina,P18,155
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,29.9,Lactating,13,23/07/2020,150,July,gmelina,P18,169
CHINKHOWE,Plant,73,3,Female,1,0,2,2.5,0,Healthy,32.6,Lactating,14,06/08/2020,50,August,gmelina,P18,183
CHINKHOWE,Plant,73,3,Female,0,0,2,3,0,Healthy,34.2,Lactating,15,20/08/2020,250,August,gmelina,P18,197
CHINKHOWE,Plant,73,3,Female,0,0,2,3,0,Healthy,36.7,Lactating,16,03/09/2020,150,September,gmelina,P18,211
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,32.6,Lactating,17,18/09/2020,50,September,gmelina,P18,226
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,34.2,NotLactating,18,01/10/2020,50,October,gmelina,P18,239
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,39.5,NotLactating,19,15/10/2020,100,October,gmelina,P18,253
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,34.2,NotLactating,20,29/10/2020,200,October,gmelina,P18,267
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,34.2,NotLactating,21,12/11/2020,50,November,gmelina,P18,281
CHINKHOWE,Plant,73,3,Female,,,,,,ND,,,22,26/11/2020,,November,gmelina,P18,295
CHINKHOWE,Plant,73,3,Female,0,0,2,2,0,Healthy,34.2,NotLactating,23,10/12/2020,700,December,gmelina,P18,309
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,35.4,Lactating,24,24/12/2020,1300,December,gmelina,P18,323
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,25,07/01/2021,900,January,gmelina,P18,337
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,29.9,NotLactating,26,21/01/2021,,January,gmelina,P18,351
CHINKHOWE,Plant,73,3,Female,0,0,2,2.5,0,Healthy,32.6,NotLactating,27,04/02/2021,,February,gmelina,P18,365
CHINKHOWE,Plant,73,3,Female,0,0,2,2,0,Healthy,32.6,NotLactating,28,18/02/2021,4100,February,gmelina,P18,379
CHINKHOWE,Plant,73,3,Female,0,0,2,2,0,Healthy,28.6,NotLactating,29,04/03/2021,2950,March,gmelina,P18,393
CHINKHOWE,Plant,74,1,Female,0,0,4,2,0,Sick,23.1,NotLactating,1,05/02/2020,650,February,gmelina,P18,0
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,24.5,NotLactating,2,19/02/2020,,February,gmelina,P18,14
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,21.8,NotLactating,3,04/03/2020,,March,gmelina,P18,28
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,23.1,NotLactating,4,18/03/2020,550,March,gmelina,P18,42
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,21.8,Lactating,5,01/04/2020,350,April,gmelina,P18,56
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,24.5,Lactating,6,16/04/2020,0,April,gmelina,P18,71
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,25.9,Lactating,7,30/04/2020,0,April,gmelina,P18,85
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,28.6,Lactating,8,14/05/2020,0,May,gmelina,P18,99
CHINKHOWE,Plant,74,1,Female,0,0,2,3,0,Healthy,27.2,Lactating,9,28/05/2020,100,May,gmelina,P18,113
CHINKHOWE,Plant,74,1,Female,,,,,,ND,,,10,11/06/2020,,June,gmelina,P18,127
CHINKHOWE,Plant,74,1,Female,,,,,,ND,,,11,25/06/2020,,June,gmelina,P18,141
CHINKHOWE,Plant,74,1,Female,0,0,2,3,0,Healthy,32.6,NotLactating,12,09/07/2020,0,July,gmelina,P18,155
CHINKHOWE,Plant,74,1,Female,0,0,2,3,0,Healthy,34.2,NotLactating,13,23/07/2020,150,July,gmelina,P18,169
CHINKHOWE,Plant,74,1,Female,0,0,2,3,0,Healthy,35.4,Pregnant,14,06/08/2020,0,August,gmelina,P18,183
CHINKHOWE,Plant,74,1,Female,0,0,2,3,0,Healthy,36.7,Pregnant,15,20/08/2020,0,August,gmelina,P18,197
CHINKHOWE,Plant,74,1,Female,1,0,2,3,0,Healthy,35.4,Pregnant,16,03/09/2020,0,September,gmelina,P18,211
CHINKHOWE,Plant,74,1,Female,0,0,2,3,0,Healthy,34.2,Pregnant,17,18/09/2020,0,September,gmelina,P18,226
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,34.2,Lactating,18,01/10/2020,0,October,gmelina,P18,239
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,31.3,Lactating,19,15/10/2020,100,October,gmelina,P18,253
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,32.6,Lactating,20,29/10/2020,150,October,gmelina,P18,267
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,31.3,Lactating,21,12/11/2020,0,November,gmelina,P18,281
CHINKHOWE,Plant,74,1,Female,,,,,,ND,,,22,26/11/2020,,November,gmelina,P18,295
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,39.5,Lactating,23,10/12/2020,0,December,gmelina,P18,309
CHINKHOWE,Plant,74,1,Female,0,0,2,2.5,0,Healthy,29.9,NotLactating,24,24/12/2020,0,December,gmelina,P18,323
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,27.2,Lactating,25,07/01/2021,300,January,gmelina,P18,337
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,27.2,Lactating,26,21/01/2021,,January,gmelina,P18,351
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,28.6,Lactating,27,04/02/2021,50,February,gmelina,P18,365
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,27.2,NotLactating,28,18/02/2021,1500,February,gmelina,P18,379
CHINKHOWE,Plant,74,1,Female,0,0,2,2,0,Healthy,25.9,NotLactating,29,04/03/2021,,March,gmelina,P18,393
CHINKHOWE,Plant,75,4,Female,0,0,4,2,0,Sick,34.2,Lactating,1,05/02/2020,5200,February,gmelina,P18,0
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,35.4,Pregnant,2,19/02/2020,50,February,gmelina,P18,14
CHINKHOWE,Plant,75,4,Female,0,0,3,2,0,Borderline,34.2,Pregnant,3,04/03/2020,6350,March,gmelina,P18,28
CHINKHOWE,Plant,75,4,Female,0,0,3,2,0,Borderline,29.9,Lactating,4,18/03/2020,500,March,gmelina,P18,42
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,29.9,Lactating,5,01/04/2020,1400,April,gmelina,P18,56
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,34.2,Lactating,6,16/04/2020,250,April,gmelina,P18,71
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,32.6,Lactating,7,30/04/2020,2350,April,gmelina,P18,85
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,35.4,Lactating,8,14/05/2020,,May,gmelina,P18,99
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,34.2,Lactating,9,28/05/2020,250,May,gmelina,P18,113
CHINKHOWE,Plant,75,4,Female,,,,,,ND,,,10,11/06/2020,,June,gmelina,P18,127
CHINKHOWE,Plant,75,4,Female,,,,,,ND,,,11,25/06/2020,,June,gmelina,P18,141
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,34.2,Lactating,12,09/07/2020,200,July,gmelina,P18,155
CHINKHOWE,Plant,75,4,Female,0,0,2,3,0,Healthy,36.7,Lactating,13,23/07/2020,100,July,gmelina,P18,169
CHINKHOWE,Plant,75,4,Female,0,0,2,3,0,Healthy,34.2,Lactating,14,06/08/2020,,August,gmelina,P18,183
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,36.7,Lactating,15,20/08/2020,50,August,gmelina,P18,197
CHINKHOWE,Plant,75,4,Female,1,0,2,3,0,Healthy,36.7,Lactating,16,03/09/2020,0,September,gmelina,P18,211
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,36.7,Lactating,17,18/09/2020,50,September,gmelina,P18,226
CHINKHOWE,Plant,75,4,Female,0,0,2,3,0,Healthy,38.1,Pregnant,18,01/10/2020,,October,gmelina,P18,239
CHINKHOWE,Plant,75,4,Female,1,0,2,2.5,0,Healthy,40.8,Pregnant,19,15/10/2020,350,October,gmelina,P18,253
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,36.7,Pregnant,20,29/10/2020,600,October,gmelina,P18,267
CHINKHOWE,Plant,75,4,Female,0,0,2,2.5,0,Healthy,35.4,Pregnant,21,12/11/2020,150,November,gmelina,P18,281
CHINKHOWE,Plant,75,4,Female,,,,,,ND,,,22,26/11/2020,,November,gmelina,P18,295
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,38.1,Lactating,23,10/12/2020,50,December,gmelina,P18,309
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,36.7,Lactating,24,24/12/2020,550,December,gmelina,P18,323
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,39.5,Lactating,25,07/01/2021,1250,January,gmelina,P18,337
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,31.3,NotLactating,26,21/01/2021,,January,gmelina,P18,351
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,27,04/02/2021,,February,gmelina,P18,365
CHINKHOWE,Plant,75,4,Female,0,0,2,2,0,Healthy,35.4,NotLactating,28,18/02/2021,1000,February,gmelina,P18,379
CHINKHOWE,Plant,75,4,Female,0,0,3,2,0,Borderline,29.9,NotLactating,29,04/03/2021,4050,March,gmelina,P18,393
CHINKHOWE,Plant,79,3,Female,0,0,3,2,0,Borderline,29.9,NotLactating,1,05/02/2020,6450,February,kakhobo,P19,0
CHINKHOWE,Plant,79,3,Female,0,0,3,2,0,Borderline,34.2,Pregnant,2,19/02/2020,2700,February,kakhobo,P19,14
CHINKHOWE,Plant,79,3,Female,0,0,3,2,0,Borderline,28.6,Pregnant,3,04/03/2020,1000,March,kakhobo,P19,28
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,31.3,Pregnant,4,18/03/2020,0,March,kakhobo,P19,42
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,28.6,NotLactating,5,01/04/2020,,April,kakhobo,P19,56
CHINKHOWE,Plant,79,3,Female,0,0,3,2,1,Borderline,27.2,NotLactating,6,16/04/2020,,April,kakhobo,P19,71
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,28.6,NotLactating,7,30/04/2020,200,April,kakhobo,P19,85
CHINKHOWE,Plant,79,3,Female,,,,,,ND,,,8,14/05/2020,,May,kakhobo,P19,99
CHINKHOWE,Plant,79,3,Female,0,0,3,2,0,Borderline,27.2,NotLactating,9,28/05/2020,0,May,kakhobo,P19,113
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,29.9,NotLactating,10,11/06/2020,0,June,kakhobo,P19,127
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,32.6,Pregnant,11,25/06/2020,0,June,kakhobo,P19,141
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,32.6,Pregnant,12,09/07/2020,150,July,kakhobo,P19,155
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,35.4,NotLactating,13,23/07/2020,200,July,kakhobo,P19,169
CHINKHOWE,Plant,79,3,Female,,,,,,ND,,,14,06/08/2020,,August,kakhobo,P19,183
CHINKHOWE,Plant,79,3,Female,,,,,,ND,,,15,20/08/2020,,August,kakhobo,P19,197
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,36.7,Pregnant,16,03/09/2020,200,September,kakhobo,P19,211
CHINKHOWE,Plant,79,3,Female,0,0,2,2,0,Healthy,31.3,Lactating,17,18/09/2020,0,September,kakhobo,P19,226
CHINKHOWE,Plant,79,3,Female,,,,,,ND,,,18,01/10/2020,,October,kakhobo,P19,239
CHINKHOWE,Plant,80,4,Female,0,0,2,1.5,1,Borderline,32.6,Pregnant,1,05/02/2020,550,February,kakhobo,P19,0
CHINKHOWE,Plant,80,4,Female,1,0,2,1.5,0,Borderline,34.2,Pregnant,2,19/02/2020,4450,February,kakhobo,P19,14
CHINKHOWE,Plant,80,4,Female,0,0,3,1,0,Sick,32.6,Lactating,3,04/03/2020,,March,kakhobo,P19,28
CHINKHOWE,Plant,80,4,Female,0,0,3,1.5,0,Borderline,35.4,Lactating,4,18/03/2020,0,March,kakhobo,P19,42
CHINKHOWE,Plant,80,4,Female,0,0,2,2,0,Healthy,31.3,NotLactating,5,01/04/2020,1350,April,kakhobo,P19,56
CHINKHOWE,Plant,80,4,Female,0,0,3,2,0,Borderline,31.3,Lactating,6,16/04/2020,1400,April,kakhobo,P19,71
CHINKHOWE,Plant,80,4,Female,,,,,,ND,,,7,30/04/2020,,April,kakhobo,P19,85
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,8,14/05/2020,100,May,kakhobo,P19,99
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,38.1,Lactating,9,28/05/2020,150,May,kakhobo,P19,113
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,36.7,Lactating,10,11/06/2020,100,June,kakhobo,P19,127
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,,Lactating,11,25/06/2020,0,June,kakhobo,P19,141
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,39.5,Lactating,12,09/07/2020,100,July,kakhobo,P19,155
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,40.8,Lactating,13,23/07/2020,50,July,kakhobo,P19,169
CHINKHOWE,Plant,80,4,Female,,,,,,ND,,,14,06/08/2020,,August,kakhobo,P19,183
CHINKHOWE,Plant,80,4,Female,,,,,,ND,,,15,20/08/2020,,August,kakhobo,P19,197
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,42.2,Pregnant,16,03/09/2020,150,September,kakhobo,P19,211
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,38.1,Pregnant,17,18/09/2020,250,September,kakhobo,P19,226
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,42.2,Pregnant,18,01/10/2020,100,October,kakhobo,P19,239
CHINKHOWE,Plant,80,4,Female,,,,,,ND,,,19,15/10/2020,,October,kakhobo,P19,253
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,40.8,Pregnant,20,29/10/2020,600,October,kakhobo,P19,267
CHINKHOWE,Plant,80,4,Female,0,0,2,2.5,0,Healthy,40.8,Lactating,21,12/11/2020,100,November,kakhobo,P19,281
CHINKHOWE,Plant,80,4,Female,,,,,,ND,,,22,26/11/2020,,November,kakhobo,P19,295
CHINKHOWE,Plant,80,4,Female,0,0,2,2,0,Healthy,42.2,Lactating,23,10/12/2020,1350,December,kakhobo,P19,309
CHINKHOWE,Plant,80,4,Female,0,0,2,2,0,Healthy,35.4,Lactating,24,24/12/2020,350,December,kakhobo,P19,323
CHINKHOWE,Plant,80,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,25,07/01/2021,500,January,kakhobo,P19,337
CHINKHOWE,Plant,80,4,Female,0,0,2,2,0,Healthy,36.7,Lactating,26,21/01/2021,,January,kakhobo,P19,351
CHINKHOWE,Plant,80,4,Female,,,,,,ND,,,27,04/02/2021,,February,kakhobo,P19,365
CHINKHOWE,Plant,81,3,Female,0,0,3,1.5,0,Borderline,31.3,Lactating,1,05/02/2020,6400,February,kakhobo,P19,0
CHINKHOWE,Plant,81,3,Female,0,0,3,1.5,0,Borderline,32.6,Lactating,2,19/02/2020,,February,kakhobo,P19,14
CHINKHOWE,Plant,81,3,Female,0,0,3,1.5,0,Borderline,28.6,Lactating,3,04/03/2020,4200,March,kakhobo,P19,28
CHINKHOWE,Plant,81,3,Female,0,0,3,1.5,0,Borderline,28.6,Lactating,4,18/03/2020,150,March,kakhobo,P19,42
CHINKHOWE,Plant,81,3,Female,0,0,2,1.5,0,Borderline,28.6,NotLactating,5,01/04/2020,950,April,kakhobo,P19,56
CHINKHOWE,Plant,81,3,Female,0,0,3,1.5,0,Borderline,28.6,NotLactating,6,16/04/2020,2500,April,kakhobo,P19,71
CHINKHOWE,Plant,81,3,Female,0,0,2,2,2,Healthy,28.6,Lactating,7,30/04/2020,,April,kakhobo,P19,85
CHINKHOWE,Plant,81,3,Female,,,,,,ND,,,8,14/05/2020,,May,kakhobo,P19,99
CHINKHOWE,Plant,81,3,Female,0,0,2,2,0,Healthy,31.3,Lactating,9,28/05/2020,100,May,kakhobo,P19,113
CHINKHOWE,Plant,81,3,Female,,,,,,ND,,,10,11/06/2020,,June,kakhobo,P19,127
CHINKHOWE,Plant,81,3,Female,0,0,2,2.5,0,Healthy,36.7,Pregnant,11,25/06/2020,300,June,kakhobo,P19,141
CHINKHOWE,Plant,81,3,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,12,09/07/2020,100,July,kakhobo,P19,155
CHINKHOWE,Plant,81,3,Female,0,0,2,2,0,Healthy,40.8,NotLactating,13,23/07/2020,400,July,kakhobo,P19,169
CHINKHOWE,Plant,81,3,Female,,,,,,ND,,,14,06/08/2020,,August,kakhobo,P19,183
CHINKHOWE,Plant,81,3,Female,,,,,,ND,,,15,20/08/2020,,August,kakhobo,P19,197
CHINKHOWE,Plant,81,3,Female,0,0,2,2,0,Healthy,39.5,Pregnant,16,03/09/2020,,September,kakhobo,P19,211
CHINKHOWE,Plant,81,3,Female,0,0,2,2,0,Healthy,38.1,Pregnant,17,18/09/2020,300,September,kakhobo,P19,226
CHINKHOWE,Plant,81,3,Female,0,0,2,2,0,Healthy,40.8,Lactating,18,01/10/2020,500,October,kakhobo,P19,239
CHINKHOWE,Plant,81,3,Female,,,,,,ND,,,19,15/10/2020,,October,kakhobo,P19,253
CHINKHOWE,Plant,81,3,Female,0,0,2,1.5,4,Sick,34.2,Lactating,20,29/10/2020,400,October,kakhobo,P19,267
CHINKHOWE,Plant,81,3,Female,0,0,3,2,0,Borderline,32.6,Lactating,21,12/11/2020,50,November,kakhobo,P19,281
CHINKHOWE,Plant,81,3,Female,,,,,,ND,,,22,26/11/2020,,November,kakhobo,P19,295
CHINKHOWE,Plant,81,3,Female,0,0,2,2,0,Healthy,35.4,Lactating,23,10/12/2020,50,December,kakhobo,P19,309
