Location,TST,Tag,Status,Visit
MKWINDA,Drug,26437,Sold,18
KAMCHEZERA,Drug,26529,Grazing,18
KAMCHEZERA,Drug,26549,Healthy,18
KAMCHEZERA,Drug,26552,Healthy,18
KAMCHEZERA,Drug,26553,Sold,18
KAMCHEZERA,Drug,26558,End,18
KAMCHEZERA,Drug,26559,End,18
KAMCHEZERA,Drug,26560,End,18
KAMCHEZERA,Drug,26607,End,18
KAMCHEZERA,Drug,26608,End,18
KAMCHEZERA,Drug,26624,End,18
KAMCHEZERA,Drug,26625,End,18
KAMCHEZERA,Drug,26626,End,18
KAMCHEZERA,Drug,26627,End,18
KAMCHEZERA,Drug,26628,End,18
KAMCHEZERA,Drug,26629,End,18
KAMCHEZERA,Drug,26630,End,18
KAMCHEZERA,Drug,26631,End,18
KAMCHEZERA,Drug,26632,End,18
KAMCHEZERA,Drug,26633,End,18
KAMCHEZERA,Drug,26634,End,18
KAMCHEZERA,Drug,26640,Sold,18
KAMCHEZERA,Drug,26643,End,18
KAMCHEZERA,Drug,26655,Sold,18
MKWINDA,Drug,26909,End,18
MKWINDA,Drug,26910,Healthy,18
MKWINDA,Drug,27049,Died,18
MKWINDA,Drug,27097,Sold,18
MKWINDA,Drug,27098,End,18
MKWINDA,Drug,27104,End,18
MKWINDA,Drug,27106,Sold,18
MAZINGA,Plant,94713,End,18
MAZINGA,Plant,94714,End,18
KAMCHEZERA,Drug,95225,Healthy,18
KAMCHEZERA,Drug,95341,Sold,18
KAMCHEZERA,Drug,95463,Healthy,18
KAMCHEZERA,Drug,95508,Sold,18
MAZINGA,Plant,95601,End,18
MAZINGA,Plant,95627,Healthy,18
MAZINGA,Plant,95646,End,18
MAZINGA,Plant,95655,Sold,18
MKWINDA,Drug,95692,Healthy,18
MKWINDA,Drug,97890,Healthy,18
MKWINDA,Drug,97895,Healthy,18
KAMCHEZERA,Drug,97957,End,18
KAMCHEZERA,Drug,98021,End,18
MKWINDA,Drug,98175,Healthy,18
MKWINDA,Drug,98263,Healthy,18
MKWINDA,Drug,98266,Died,18
KAMCHEZERA,Drug,98453,Stolen,18
KAMCHEZERA,Drug,98465,End,18
KAMCHEZERA,Drug,98481,Died,18
MKWINDA,Drug,98580,Grazing,18
KAMCHEZERA,Drug,98880,Died,18
MAZINGA,Plant,98896,End,18
MAZINGA,Plant,98897,End,18
MKWINDA,Drug,99081,Healthy,18
MKWINDA,Drug,99083,Healthy,18
MKWINDA,Drug,99084,Sold,18
MKWINDA,Drug,99316,Grazing,18
KAMCHEZERA,Drug,99340,Healthy,18
KAMCHEZERA,Drug,99380,End,18
KAMCHEZERA,Drug,99455,Healthy,18
MKWINDA,Drug,99514,Healthy,18
MKWINDA,Drug,99515,Healthy,18
MKWINDA,Drug,1400,Grazing,18
MKWINDA,Drug,1410,Healthy,18
MAZINGA,Plant,14000,End,18
MKWINDA,Drug,176,Sick,18
MKWINDA,Drug,241,Healthy,18
MAZINGA,Plant,940,End,18
MAZINGA,Plant,1,End,19
MAZINGA,Plant,2,End,19
MAZINGA,Plant,3,End,19
MAZINGA,Plant,6,Healthy,19
MAZINGA,Plant,7,Healthy,19
MAZINGA,Plant,8,Died,19
MAZINGA,Plant,9,Died,19
MAZINGA,Plant,12,Healthy,19
MAZINGA,Plant,13,Healthy,19
MAZINGA,Plant,14,Sold,19
MAZINGA,Plant,18,Healthy,19
MAZINGA,Plant,19,Healthy,19
MAZINGA,Plant,20,Died,19
MAZINGA,Plant,24,Died,19
MAZINGA,Plant,25,Died,19
MAZINGA,Plant,26,Died,19
MAZINGA,Plant,30,Healthy,19
MAZINGA,Plant,31,Healthy,19
MAZINGA,Plant,32,Healthy,19
MAZINGA,Plant,35,Healthy,19
MAZINGA,Plant,36,Healthy,19
MAZINGA,Plant,37,Healthy,19
MAZINGA,Plant,38,Sold,19
MAZINGA,Plant,41,Healthy,19
MAZINGA,Plant,42,Healthy,19
MAZINGA,Plant,43,Borderline,19
MAZINGA,Plant,44,Healthy,19
MAZINGA,Plant,45,Sold,19
MAZINGA,Plant,46,Healthy,19
MAZINGA,Plant,47,Sold,19
MAZINGA,Plant,48,End,19
CHINKHOWE,Plant,50,Healthy,19
CHINKHOWE,Plant,51,Healthy,19
CHINKHOWE,Plant,52,Died,19
CHINKHOWE,Plant,53,Healthy,19
CHINKHOWE,Plant,54,End,19
CHINKHOWE,Plant,57,Grazing,19
CHINKHOWE,Plant,58,Died,19
CHINKHOWE,Plant,59,Healthy,19
CHINKHOWE,Plant,60,End,19
CHINKHOWE,Plant,61,End,19
CHINKHOWE,Plant,63,Grazing,19
CHINKHOWE,Plant,64,Grazing,19
CHINKHOWE,Plant,65,Grazing,19
CHINKHOWE,Plant,66,Grazing,19
CHINKHOWE,Plant,67,Grazing,19
CHINKHOWE,Plant,68,Grazing,19
CHINKHOWE,Plant,72,Healthy,19
CHINKHOWE,Plant,73,Healthy,19
CHINKHOWE,Plant,74,Healthy,19
CHINKHOWE,Plant,75,Healthy,19
CHINKHOWE,Plant,79,Sold,19
CHINKHOWE,Plant,80,Grazing,19
CHINKHOWE,Plant,81,Grazing,19
CHINKHOWE,Plant,82,Grazing,19
CHINKHOWE,Plant,86,Healthy,19
CHINKHOWE,Plant,87,Healthy,19
CHINKHOWE,Plant,91,Stolen,19
CHINKHOWE,Plant,92,Stolen,19
CHINKHOWE,Plant,93,Healthy,19
CHINKHOWE,Plant,95,End,19
CHINKHOWE,Plant,96,Sold,19
CHINKHOWE,Plant,97,Healthy,19
CHINKHOWE,Plant,98,Sold,19
CHINKHOWE,Plant,99,Healthy,19
KAMCHEZERA,Drug,100,Died,19
KAMCHEZERA,Drug,101,Healthy,19
KAMCHEZERA,Drug,102,Sold,19
KAMCHEZERA,Drug,105,Healthy,19
KAMCHEZERA,Drug,106,Healthy,19
KAMCHEZERA,Drug,107,Grazing,19
KAMCHEZERA,Drug,108,Healthy,19
KAMCHEZERA,Drug,111,Healthy,19
KAMCHEZERA,Drug,114,Died,19
KAMCHEZERA,Drug,115,Died,19
KAMCHEZERA,Drug,116,Died,19
MKWINDA,Drug,120,Sold,19
MKWINDA,Drug,121,Healthy,19
MKWINDA,Drug,122,Healthy,19
MKWINDA,Drug,123,Healthy,19
MKWINDA,Drug,128,Died,19
MKWINDA,Drug,132,Healthy,19
MKWINDA,Drug,135,Sold,19
MKWINDA,Drug,136,Healthy,19
MKWINDA,Drug,137,Healthy,19
KAMCHEZERA,Drug,138,Grazing,19
KAMCHEZERA,Drug,139,Died,19
KAMCHEZERA,Drug,140,End,19
KAMCHEZERA,Drug,141,End,19
MKWINDA,Drug,142,Healthy,19
MKWINDA,Drug,143,Healthy,19
MKWINDA,Drug,150,Sold,19
MKWINDA,Drug,151,End,19
MKWINDA,Drug,152,Healthy,19
MKWINDA,Drug,153,Healthy,19
MKWINDA,Drug,156,End,19
MAZINGA,Plant,200,End,19
MAZINGA,Plant,201,End,19
MAZINGA,Plant,205,End,19
MAZINGA,Plant,206,Sold,19
MAZINGA,Plant,207,Stolen,19
MAZINGA,Plant,210,End,19
MAZINGA,Plant,211,End,19
MAZINGA,Plant,212,End,19
MAZINGA,Plant,213,End,19
MAZINGA,Plant,214,End,19
MAZINGA,Plant,215,End,19
MAZINGA,Plant,217,End,19
MAZINGA,Plant,218,Died,19
MAZINGA,Plant,219,End,19
CHINKHOWE,Plant,300,Healthy,19
CHINKHOWE,Plant,301,End,19
CHINKHOWE,Plant,302,Healthy,19
CHINKHOWE,Plant,303,End,19
CHINKHOWE,Plant,305,End,19
CHINKHOWE,Plant,306,End,19
CHINKHOWE,Plant,602,Died,19
MKWINDA,Drug,10757,Healthy,19
KAMCHEZERA,Drug,26058,Healthy,19
KAMCHEZERA,Drug,26059,Healthy,19
KAMCHEZERA,Drug,26060,End,19
KAMCHEZERA,Drug,26065,Healthy,19
KAMCHEZERA,Drug,26075,Healthy,19
KAMCHEZERA,Drug,26077,Stolen,19
KAMCHEZERA,Drug,26085,End,19
MKWINDA,Drug,26383,Grazing,19
MKWINDA,Drug,26437,Sold,19
KAMCHEZERA,Drug,26529,Healthy,19
KAMCHEZERA,Drug,26549,Healthy,19
KAMCHEZERA,Drug,26552,Healthy,19
KAMCHEZERA,Drug,26553,Sold,19
KAMCHEZERA,Drug,26558,End,19
KAMCHEZERA,Drug,26559,End,19
KAMCHEZERA,Drug,26560,End,19
KAMCHEZERA,Drug,26607,End,19
KAMCHEZERA,Drug,26608,End,19
KAMCHEZERA,Drug,26624,End,19
KAMCHEZERA,Drug,26625,End,19
KAMCHEZERA,Drug,26626,End,19
KAMCHEZERA,Drug,26627,End,19
KAMCHEZERA,Drug,26628,End,19
KAMCHEZERA,Drug,26629,End,19
KAMCHEZERA,Drug,26630,End,19
KAMCHEZERA,Drug,26631,End,19
KAMCHEZERA,Drug,26632,End,19
KAMCHEZERA,Drug,26633,End,19
KAMCHEZERA,Drug,26634,End,19
KAMCHEZERA,Drug,26640,Sold,19
KAMCHEZERA,Drug,26643,End,19
KAMCHEZERA,Drug,26655,Sold,19
MKWINDA,Drug,26909,End,19
MKWINDA,Drug,26910,Sold,19
MKWINDA,Drug,27049,Died,19
MKWINDA,Drug,27097,Sold,19
MKWINDA,Drug,27098,End,19
MKWINDA,Drug,27104,End,19
MKWINDA,Drug,27106,Sold,19
MAZINGA,Plant,94713,End,19
MAZINGA,Plant,94714,End,19
KAMCHEZERA,Drug,95225,Healthy,19
KAMCHEZERA,Drug,95341,Sold,19
KAMCHEZERA,Drug,95463,Healthy,19
KAMCHEZERA,Drug,95508,Sold,19
MAZINGA,Plant,95601,End,19
MAZINGA,Plant,95627,Healthy,19
MAZINGA,Plant,95646,End,19
MAZINGA,Plant,95655,Sold,19
MKWINDA,Drug,95692,Healthy,19
MKWINDA,Drug,97890,Healthy,19
MKWINDA,Drug,97895,Healthy,19
KAMCHEZERA,Drug,97957,End,19
KAMCHEZERA,Drug,98021,End,19
MKWINDA,Drug,98175,Healthy,19
MKWINDA,Drug,98263,Healthy,19
MKWINDA,Drug,98266,Died,19
KAMCHEZERA,Drug,98453,Stolen,19
KAMCHEZERA,Drug,98465,End,19
KAMCHEZERA,Drug,98481,Died,19
MKWINDA,Drug,98580,Healthy,19
KAMCHEZERA,Drug,98880,Died,19
MAZINGA,Plant,98896,End,19
MAZINGA,Plant,98897,End,19
MKWINDA,Drug,99081,Healthy,19
MKWINDA,Drug,99083,Grazing,19
MKWINDA,Drug,99084,Sold,19
MKWINDA,Drug,99316,Healthy,19
KAMCHEZERA,Drug,99340,Grazing,19
KAMCHEZERA,Drug,99380,End,19
KAMCHEZERA,Drug,99455,Grazing,19
MKWINDA,Drug,99514,Healthy,19
MKWINDA,Drug,99515,Grazing,19
MKWINDA,Drug,1400,Healthy,19
MKWINDA,Drug,1410,Healthy,19
MAZINGA,Plant,14000,End,19
MKWINDA,Drug,176,Healthy,19
MKWINDA,Drug,241,Healthy,19
MAZINGA,Plant,940,End,19
MAZINGA,Plant,1,End,20
MAZINGA,Plant,2,End,20
MAZINGA,Plant,3,End,20
MAZINGA,Plant,6,Healthy,20
MAZINGA,Plant,7,Healthy,20
MAZINGA,Plant,8,Died,20
MAZINGA,Plant,9,Died,20
MAZINGA,Plant,12,Healthy,20
MAZINGA,Plant,13,Healthy,20
MAZINGA,Plant,14,Sold,20
MAZINGA,Plant,18,Healthy,20
MAZINGA,Plant,19,Died,20
MAZINGA,Plant,20,Died,20
MAZINGA,Plant,24,Died,20
MAZINGA,Plant,25,Died,20
MAZINGA,Plant,26,Died,20
MAZINGA,Plant,30,Healthy,20
MAZINGA,Plant,31,Healthy,20
MAZINGA,Plant,32,Healthy,20
MAZINGA,Plant,35,Grazing,20
MAZINGA,Plant,36,Grazing,20
MAZINGA,Plant,37,Grazing,20
MAZINGA,Plant,38,Sold,20
MAZINGA,Plant,41,Healthy,20
MAZINGA,Plant,42,Healthy,20
MAZINGA,Plant,43,Borderline,20
MAZINGA,Plant,44,Healthy,20
MAZINGA,Plant,45,Sold,20
MAZINGA,Plant,46,Healthy,20
MAZINGA,Plant,47,Sold,20
MAZINGA,Plant,48,End,20
CHINKHOWE,Plant,50,Healthy,20
CHINKHOWE,Plant,51,Healthy,20
CHINKHOWE,Plant,52,Died,20
CHINKHOWE,Plant,53,Healthy,20
CHINKHOWE,Plant,54,End,20
CHINKHOWE,Plant,57,Healthy,20
CHINKHOWE,Plant,58,Died,20
CHINKHOWE,Plant,59,Borderline,20
CHINKHOWE,Plant,60,End,20
CHINKHOWE,Plant,61,End,20
CHINKHOWE,Plant,63,Grazing,20
CHINKHOWE,Plant,64,Healthy,20
CHINKHOWE,Plant,65,Healthy,20
CHINKHOWE,Plant,66,Healthy,20
CHINKHOWE,Plant,67,Healthy,20
CHINKHOWE,Plant,68,Healthy,20
CHINKHOWE,Plant,72,Healthy,20
CHINKHOWE,Plant,73,Healthy,20
CHINKHOWE,Plant,74,Healthy,20
CHINKHOWE,Plant,75,Healthy,20
CHINKHOWE,Plant,79,Sold,20
CHINKHOWE,Plant,80,Healthy,20
CHINKHOWE,Plant,81,Sick,20
CHINKHOWE,Plant,82,Borderline,20
CHINKHOWE,Plant,86,Healthy,20
CHINKHOWE,Plant,87,Healthy,20
CHINKHOWE,Plant,91,Stolen,20
CHINKHOWE,Plant,92,Stolen,20
CHINKHOWE,Plant,93,Healthy,20
CHINKHOWE,Plant,95,End,20
CHINKHOWE,Plant,96,Sold,20
CHINKHOWE,Plant,97,Healthy,20
CHINKHOWE,Plant,98,Sold,20
CHINKHOWE,Plant,99,Healthy,20
KAMCHEZERA,Drug,100,Died,20
KAMCHEZERA,Drug,101,Borderline,20
KAMCHEZERA,Drug,102,Sold,20
KAMCHEZERA,Drug,105,Healthy,20
KAMCHEZERA,Drug,106,Healthy,20
KAMCHEZERA,Drug,107,Sick,20
KAMCHEZERA,Drug,108,Borderline,20
KAMCHEZERA,Drug,111,Healthy,20
KAMCHEZERA,Drug,114,Died,20
KAMCHEZERA,Drug,115,Died,20
KAMCHEZERA,Drug,116,Died,20
MKWINDA,Drug,120,Sold,20
MKWINDA,Drug,121,Healthy,20
MKWINDA,Drug,122,Healthy,20
MKWINDA,Drug,123,Healthy,20
MKWINDA,Drug,128,Died,20
MKWINDA,Drug,132,Healthy,20
MKWINDA,Drug,135,Sold,20
MKWINDA,Drug,136,Healthy,20
MKWINDA,Drug,137,Healthy,20
KAMCHEZERA,Drug,138,Grazing,20
KAMCHEZERA,Drug,139,Died,20
KAMCHEZERA,Drug,140,End,20
KAMCHEZERA,Drug,141,End,20
MKWINDA,Drug,142,Healthy,20
MKWINDA,Drug,143,Healthy,20
MKWINDA,Drug,150,Sold,20
MKWINDA,Drug,151,End,20
MKWINDA,Drug,152,Healthy,20
MKWINDA,Drug,153,Grazing,20
MKWINDA,Drug,156,End,20
MAZINGA,Plant,200,End,20
MAZINGA,Plant,201,End,20
MAZINGA,Plant,205,End,20
MAZINGA,Plant,206,Sold,20
MAZINGA,Plant,207,Stolen,20
MAZINGA,Plant,210,End,20
MAZINGA,Plant,211,End,20
MAZINGA,Plant,212,End,20
MAZINGA,Plant,213,End,20
MAZINGA,Plant,214,End,20
MAZINGA,Plant,215,End,20
MAZINGA,Plant,217,End,20
MAZINGA,Plant,218,Died,20
MAZINGA,Plant,219,End,20
CHINKHOWE,Plant,300,Healthy,20
CHINKHOWE,Plant,301,End,20
CHINKHOWE,Plant,302,Healthy,20
CHINKHOWE,Plant,303,End,20
CHINKHOWE,Plant,305,End,20
CHINKHOWE,Plant,306,End,20
CHINKHOWE,Plant,602,Died,20
MKWINDA,Drug,10757,Healthy,20
KAMCHEZERA,Drug,26058,Healthy,20
KAMCHEZERA,Drug,26059,Healthy,20
KAMCHEZERA,Drug,26060,End,20
KAMCHEZERA,Drug,26065,Healthy,20
KAMCHEZERA,Drug,26075,Grazing,20
KAMCHEZERA,Drug,26077,Stolen,20
KAMCHEZERA,Drug,26085,End,20
MKWINDA,Drug,26383,Healthy,20
MKWINDA,Drug,26437,Sold,20
KAMCHEZERA,Drug,26529,Healthy,20
KAMCHEZERA,Drug,26549,Borderline,20
KAMCHEZERA,Drug,26552,Grazing,20
KAMCHEZERA,Drug,26553,Sold,20
KAMCHEZERA,Drug,26558,End,20
KAMCHEZERA,Drug,26559,End,20
KAMCHEZERA,Drug,26560,End,20
KAMCHEZERA,Drug,26607,End,20
KAMCHEZERA,Drug,26608,End,20
KAMCHEZERA,Drug,26624,End,20
KAMCHEZERA,Drug,26625,End,20
KAMCHEZERA,Drug,26626,End,20
KAMCHEZERA,Drug,26627,End,20
KAMCHEZERA,Drug,26628,End,20
KAMCHEZERA,Drug,26629,End,20
KAMCHEZERA,Drug,26630,End,20
KAMCHEZERA,Drug,26631,End,20
KAMCHEZERA,Drug,26632,End,20
KAMCHEZERA,Drug,26633,End,20
KAMCHEZERA,Drug,26634,End,20
KAMCHEZERA,Drug,26640,Sold,20
KAMCHEZERA,Drug,26643,End,20
KAMCHEZERA,Drug,26655,Sold,20
MKWINDA,Drug,26909,End,20
MKWINDA,Drug,26910,Sold,20
MKWINDA,Drug,27049,Died,20
MKWINDA,Drug,27097,Sold,20
MKWINDA,Drug,27098,End,20
MKWINDA,Drug,27104,End,20
MKWINDA,Drug,27106,Sold,20
MAZINGA,Plant,94713,End,20
MAZINGA,Plant,94714,End,20
KAMCHEZERA,Drug,95225,Healthy,20
KAMCHEZERA,Drug,95341,Sold,20
KAMCHEZERA,Drug,95463,Borderline,20
KAMCHEZERA,Drug,95508,Sold,20
MAZINGA,Plant,95601,End,20
MAZINGA,Plant,95627,Healthy,20
MAZINGA,Plant,95646,End,20
MAZINGA,Plant,95655,Sold,20
MKWINDA,Drug,95692,Healthy,20
MKWINDA,Drug,97890,Healthy,20
MKWINDA,Drug,97895,Healthy,20
KAMCHEZERA,Drug,97957,End,20
KAMCHEZERA,Drug,98021,End,20
MKWINDA,Drug,98175,Healthy,20
MKWINDA,Drug,98263,Healthy,20
MKWINDA,Drug,98266,Died,20
KAMCHEZERA,Drug,98453,Stolen,20
KAMCHEZERA,Drug,98465,End,20
KAMCHEZERA,Drug,98481,Died,20
MKWINDA,Drug,98580,Healthy,20
KAMCHEZERA,Drug,98880,Died,20
MAZINGA,Plant,98896,End,20
MAZINGA,Plant,98897,End,20
MKWINDA,Drug,99081,Healthy,20
MKWINDA,Drug,99083,Borderline,20
MKWINDA,Drug,99084,Sold,20
MKWINDA,Drug,99316,Healthy,20
KAMCHEZERA,Drug,99340,Healthy,20
KAMCHEZERA,Drug,99380,End,20
KAMCHEZERA,Drug,99455,Healthy,20
MKWINDA,Drug,99514,Healthy,20
MKWINDA,Drug,99515,Healthy,20
MKWINDA,Drug,1400,Healthy,20
MKWINDA,Drug,1410,Healthy,20
MAZINGA,Plant,14000,End,20
MKWINDA,Drug,176,Healthy,20
MKWINDA,Drug,241,Healthy,20
MAZINGA,Plant,940,End,20
MAZINGA,Plant,1,End,21
MAZINGA,Plant,2,End,21
MAZINGA,Plant,3,End,21
MAZINGA,Plant,6,Healthy,21
MAZINGA,Plant,7,Sick,21
MAZINGA,Plant,8,Died,21
MAZINGA,Plant,9,Died,21
MAZINGA,Plant,12,Healthy,21
MAZINGA,Plant,13,Healthy,21
MAZINGA,Plant,14,Sold,21
MAZINGA,Plant,18,Healthy,21
MAZINGA,Plant,19,Died,21
MAZINGA,Plant,20,Died,21
MAZINGA,Plant,24,Died,21
MAZINGA,Plant,25,Died,21
MAZINGA,Plant,26,Died,21
MAZINGA,Plant,30,Healthy,21
MAZINGA,Plant,31,Healthy,21
MAZINGA,Plant,32,Healthy,21
MAZINGA,Plant,35,Healthy,21
MAZINGA,Plant,36,Healthy,21
MAZINGA,Plant,37,Healthy,21
MAZINGA,Plant,38,Sold,21
MAZINGA,Plant,41,Borderline,21
MAZINGA,Plant,42,Healthy,21
MAZINGA,Plant,43,Borderline,21
MAZINGA,Plant,44,Healthy,21
MAZINGA,Plant,45,Sold,21
MAZINGA,Plant,46,End,21
MAZINGA,Plant,47,Sold,21
MAZINGA,Plant,48,End,21
CHINKHOWE,Plant,50,Grazing,21
CHINKHOWE,Plant,51,Grazing,21
CHINKHOWE,Plant,52,Died,21
CHINKHOWE,Plant,53,Grazing,21
CHINKHOWE,Plant,54,End,21
CHINKHOWE,Plant,57,Healthy,21
CHINKHOWE,Plant,58,Died,21
CHINKHOWE,Plant,59,Healthy,21
CHINKHOWE,Plant,60,End,21
CHINKHOWE,Plant,61,End,21
CHINKHOWE,Plant,63,Healthy,21
CHINKHOWE,Plant,64,Healthy,21
CHINKHOWE,Plant,65,Healthy,21
CHINKHOWE,Plant,66,Healthy,21
CHINKHOWE,Plant,67,Healthy,21
CHINKHOWE,Plant,68,Healthy,21
CHINKHOWE,Plant,72,Healthy,21
CHINKHOWE,Plant,73,Healthy,21
CHINKHOWE,Plant,74,Healthy,21
CHINKHOWE,Plant,75,Healthy,21
CHINKHOWE,Plant,79,Sold,21
CHINKHOWE,Plant,80,Healthy,21
CHINKHOWE,Plant,81,Borderline,21
CHINKHOWE,Plant,82,Sick,21
CHINKHOWE,Plant,86,Healthy,21
CHINKHOWE,Plant,87,Healthy,21
CHINKHOWE,Plant,91,Stolen,21
CHINKHOWE,Plant,92,Stolen,21
CHINKHOWE,Plant,93,Healthy,21
CHINKHOWE,Plant,95,End,21
CHINKHOWE,Plant,96,Sold,21
CHINKHOWE,Plant,97,Healthy,21
CHINKHOWE,Plant,98,Sold,21
CHINKHOWE,Plant,99,Healthy,21
KAMCHEZERA,Drug,100,Died,21
KAMCHEZERA,Drug,101,Grazing,21
KAMCHEZERA,Drug,102,Sold,21
KAMCHEZERA,Drug,105,Grazing,21
KAMCHEZERA,Drug,106,Grazing,21
KAMCHEZERA,Drug,107,Grazing,21
KAMCHEZERA,Drug,108,Grazing,21
KAMCHEZERA,Drug,111,Grazing,21
KAMCHEZERA,Drug,114,Died,21
KAMCHEZERA,Drug,115,Died,21
KAMCHEZERA,Drug,116,Died,21
MKWINDA,Drug,120,Sold,21
MKWINDA,Drug,121,Healthy,21
MKWINDA,Drug,122,Healthy,21
MKWINDA,Drug,123,Healthy,21
MKWINDA,Drug,128,Died,21
MKWINDA,Drug,132,Grazing,21
MKWINDA,Drug,135,Sold,21
MKWINDA,Drug,136,Healthy,21
MKWINDA,Drug,137,Borderline,21
KAMCHEZERA,Drug,138,Grazing,21
KAMCHEZERA,Drug,139,Died,21
KAMCHEZERA,Drug,140,End,21
KAMCHEZERA,Drug,141,End,21
MKWINDA,Drug,142,Healthy,21
MKWINDA,Drug,143,Healthy,21
MKWINDA,Drug,150,Sold,21
MKWINDA,Drug,151,End,21
MKWINDA,Drug,152,Healthy,21
MKWINDA,Drug,153,Healthy,21
MKWINDA,Drug,156,End,21
MAZINGA,Plant,200,End,21
MAZINGA,Plant,201,End,21
MAZINGA,Plant,205,End,21
MAZINGA,Plant,206,Sold,21
MAZINGA,Plant,207,Stolen,21
MAZINGA,Plant,210,End,21
MAZINGA,Plant,211,End,21
MAZINGA,Plant,212,End,21
MAZINGA,Plant,213,End,21
MAZINGA,Plant,214,End,21
MAZINGA,Plant,215,End,21
MAZINGA,Plant,217,End,21
MAZINGA,Plant,218,Died,21
MAZINGA,Plant,219,End,21
CHINKHOWE,Plant,300,Healthy,21
CHINKHOWE,Plant,301,End,21
CHINKHOWE,Plant,302,Grazing,21
CHINKHOWE,Plant,303,End,21
CHINKHOWE,Plant,305,End,21
CHINKHOWE,Plant,306,End,21
CHINKHOWE,Plant,602,Died,21
MKWINDA,Drug,10757,Healthy,21
KAMCHEZERA,Drug,26058,Healthy,21
KAMCHEZERA,Drug,26059,Healthy,21
KAMCHEZERA,Drug,26060,End,21
KAMCHEZERA,Drug,26065,Healthy,21
KAMCHEZERA,Drug,26075,Grazing,21
KAMCHEZERA,Drug,26077,Stolen,21
KAMCHEZERA,Drug,26085,End,21
MKWINDA,Drug,26383,Healthy,21
MKWINDA,Drug,26437,Sold,21
KAMCHEZERA,Drug,26529,Grazing,21
KAMCHEZERA,Drug,26549,Grazing,21
KAMCHEZERA,Drug,26552,Grazing,21
KAMCHEZERA,Drug,26553,Sold,21
KAMCHEZERA,Drug,26558,End,21
KAMCHEZERA,Drug,26559,End,21
KAMCHEZERA,Drug,26560,End,21
KAMCHEZERA,Drug,26607,End,21
KAMCHEZERA,Drug,26608,End,21
KAMCHEZERA,Drug,26624,End,21
KAMCHEZERA,Drug,26625,End,21
KAMCHEZERA,Drug,26626,End,21
KAMCHEZERA,Drug,26627,End,21
KAMCHEZERA,Drug,26628,End,21
KAMCHEZERA,Drug,26629,End,21
KAMCHEZERA,Drug,26630,End,21
KAMCHEZERA,Drug,26631,End,21
KAMCHEZERA,Drug,26632,End,21
KAMCHEZERA,Drug,26633,End,21
KAMCHEZERA,Drug,26634,End,21
KAMCHEZERA,Drug,26640,Sold,21
KAMCHEZERA,Drug,26643,End,21
KAMCHEZERA,Drug,26655,Sold,21
MKWINDA,Drug,26909,End,21
MKWINDA,Drug,26910,Sold,21
MKWINDA,Drug,27049,Died,21
MKWINDA,Drug,27097,Sold,21
MKWINDA,Drug,27098,End,21
MKWINDA,Drug,27104,End,21
MKWINDA,Drug,27106,Sold,21
MAZINGA,Plant,94713,End,21
MAZINGA,Plant,94714,End,21
KAMCHEZERA,Drug,95225,Healthy,21
KAMCHEZERA,Drug,95341,Sold,21
KAMCHEZERA,Drug,95463,Healthy,21
KAMCHEZERA,Drug,95508,Sold,21
MAZINGA,Plant,95601,End,21
MAZINGA,Plant,95627,Healthy,21
MAZINGA,Plant,95646,End,21
MAZINGA,Plant,95655,Sold,21
MKWINDA,Drug,95692,Healthy,21
MKWINDA,Drug,97890,Borderline,21
MKWINDA,Drug,97895,Healthy,21
KAMCHEZERA,Drug,97957,End,21
KAMCHEZERA,Drug,98021,End,21
MKWINDA,Drug,98175,Healthy,21
MKWINDA,Drug,98263,Healthy,21
MKWINDA,Drug,98266,Died,21
KAMCHEZERA,Drug,98453,Stolen,21
KAMCHEZERA,Drug,98465,End,21
KAMCHEZERA,Drug,98481,Died,21
MKWINDA,Drug,98580,Healthy,21
KAMCHEZERA,Drug,98880,Died,21
MAZINGA,Plant,98896,End,21
MAZINGA,Plant,98897,End,21
MKWINDA,Drug,99081,Healthy,21
MKWINDA,Drug,99083,Grazing,21
MKWINDA,Drug,99084,Sold,21
MKWINDA,Drug,99316,Healthy,21
KAMCHEZERA,Drug,99340,Healthy,21
KAMCHEZERA,Drug,99380,End,21
KAMCHEZERA,Drug,99455,Healthy,21
MKWINDA,Drug,99514,Healthy,21
MKWINDA,Drug,99515,Healthy,21
MKWINDA,Drug,1400,Healthy,21
MKWINDA,Drug,1410,Healthy,21
MAZINGA,Plant,14000,End,21
MKWINDA,Drug,176,End,21
MKWINDA,Drug,241,Healthy,21
MAZINGA,Plant,940,End,21
MAZINGA,Plant,1,End,22
MAZINGA,Plant,2,End,22
MAZINGA,Plant,3,End,22
MAZINGA,Plant,6,Healthy,22
MAZINGA,Plant,7,Healthy,22
MAZINGA,Plant,8,Died,22
MAZINGA,Plant,9,Died,22
MAZINGA,Plant,12,Healthy,22
MAZINGA,Plant,13,Healthy,22
MAZINGA,Plant,14,Sold,22
MAZINGA,Plant,18,Sick,22
MAZINGA,Plant,19,Died,22
MAZINGA,Plant,20,Died,22
MAZINGA,Plant,24,Died,22
MAZINGA,Plant,25,Died,22
MAZINGA,Plant,26,Died,22
MAZINGA,Plant,30,Healthy,22
MAZINGA,Plant,31,Healthy,22
MAZINGA,Plant,32,Healthy,22
MAZINGA,Plant,35,Healthy,22
MAZINGA,Plant,36,Healthy,22
MAZINGA,Plant,37,Healthy,22
MAZINGA,Plant,38,Sold,22
